📺央视频道,#genre#
CCTV12,http://183.62.8.58:50085/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://58.245.98.139:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://39.164.164.132:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://125.43.243.134:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://39.152.103.17:8089/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&down=1
CCTV12,http://27.185.1.27:8092/hls/12/index.m3u8
CCTV12,http://183.234.143.5:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://shlt.sohu.blog:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://111.120.8.205:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://111.221.137.234:44330/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://123.14.92.33:9003/hls/13/index.m3u8
CCTV13,http://123.14.89.116:9003/hls/13/index.m3u8
CCTV13,http://221.205.21.126:9003/hls/14/index.m3u8
CCTV13,http://183.185.151.17:9003/hls/14/index.m3u8
CCTV13,http://171.120.251.9:9003/hls/14/index.m3u8
